call_id,driver_id,driver_client,call_appointtime,driver_pickupaddress,driver_deliveryaddress,driver_enddate
27521554,a20085E,(태평24)올리브영 대전버드내점_24H.완료 사진 찍으세요o,2025-09-02 17:13:43,대전광역시-중구-유천동,대전광역시-중구-용두동,2025-09-02 17:18:14
27521559,a20085E,(태평24)올리브영 대전버드내점_24H.완료 사진 찍으세요o,2025-09-02 17:13:45,대전광역시-중구-유천동,대전광역시-중구-태평동,2025-09-02 17:17:59
27521561,a14564C,버거킹-부산하단역점,2025-09-02 17:13:47,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 17:24:55
27521565,a63068B,**평내동**올리브영 평내점_24H,2025-09-02 17:13:51,경기도-남양주시-평내동,경기도-남양주시-평내동,2025-09-02 17:22:54
27521572,a01589H,올리브영 원주혁신도시점_24H,2025-09-02 17:13:55,강원특별자치도-원주시-반곡동,강원특별자치도-원주시-반곡동,2025-09-02 17:14:22
27521577,a01589H,올리브영 원주혁신도시점_24H,2025-09-02 17:13:59,강원특별자치도-원주시-반곡동,강원특별자치도-원주시-반곡동,2025-09-02 17:14:09
27521580,a14550C,올리브영 하단중앙점_24H,2025-09-02 17:14:00,부산광역시-사하구-하단동,부산광역시-사하구-신평동,2025-09-02 20:21:46
27521581,a01589H,올리브영 원주혁신도시점_24H,2025-09-02 17:14:01,강원특별자치도-원주시-반곡동,강원특별자치도-원주시-반곡동,2025-09-02 17:14:16
27521586,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:06,대구광역시-달서구-이곡동,대구광역시-달서구-이곡동,2025-09-02 18:13:49
27521587,a14550C,올리브영 하단중앙점_24H,2025-09-02 17:14:06,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:12:45
27521589,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:07,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:15:48
27521592,a10295D,올리브영 포항두호점_24H,2025-09-02 17:14:08,경상북도-포항시 북구-두호동,경상북도-포항시 북구-항구동,2025-09-02 17:37:41
27521593,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:08,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:14:15
27521594,a71000B,가장맛있는족발(문산당동점),2025-09-02 17:14:08,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 17:30:55
27521595,a02958D,올리브영 포항두호점_24H,2025-09-02 17:14:08,경상북도-포항시 북구-두호동,경상북도-포항시 북구-두호동,2025-09-02 19:56:34
27521599,a10295D,신머이쌀국수 창포점,2025-09-02 17:14:10,경상북도-포항시 북구-창포동,경상북도-포항시 남구-송도동,2025-09-02 17:14:20
27521600,a11784C,문현/올리브영 문현점_24H,2025-09-02 17:14:10,부산광역시-남구-문현동,부산광역시-남구-대연동,2025-09-02 17:14:14
27521602,a20108E,(은행24)올리브영 대전중앙점_24H.완료 사진 찍으세요o,2025-09-02 17:14:11,대전광역시-중구-은행동,대전광역시-중구-대흥동,2025-09-02 17:30:40
27521604,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:12,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:22:23
27521606,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:13,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 19:00:59
27521608,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:14,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:45:05
27521609,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:14:14,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 17:41:17
27521612,a14564C,올리브영 부산동아대점_24H,2025-09-02 17:14:14,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:05:27
27521614,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:15,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:56:15
27521615,a16378A,(거여)홈플러스 거여점,2025-09-02 17:14:15,서울특별시-송파구-거여동,서울특별시-송파구-거여동,2025-09-02 17:32:48
27521621,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:16,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:27:23
27521622,a14550C,올리브영 부산동아대점_24H,2025-09-02 17:14:17,부산광역시-사하구-하단동,부산광역시-사하구-신평동,2025-09-02 20:06:28
27521623,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:17,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:15:31
27521626,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:19,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:51:39
27521627,a11784C,문현/올리브영 문현점_24H,2025-09-02 17:14:19,부산광역시-남구-문현동,부산광역시-부산진구-부전동,2025-09-02 17:14:25
27521629,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:20,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:15:22
27521630,a03507H,올리브영 원주단계점_24H,2025-09-02 17:14:20,강원특별자치도-원주시-학성동,강원특별자치도-원주시-일산동,2025-09-02 17:26:54
27521633,a14564C,올리브영 부산동아대점_24H,2025-09-02 17:14:22,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:01:31
27521636,a20108E,(은행24)올리브영 대전중앙점_24H.완료 사진 찍으세요o,2025-09-02 17:14:23,대전광역시-중구-은행동,대전광역시-중구-중촌동,2025-09-02 17:30:55
27521639,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:25,대구광역시-달서구-이곡동,대구광역시-달서구-신당동,2025-09-02 18:48:15
27521641,a20085E,(은행24)올리브영 대전중앙점_24H.완료 사진 찍으세요o,2025-09-02 17:14:25,대전광역시-중구-은행동,대전광역시-중구-목동,2025-09-02 17:18:06
27521642,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:26,대구광역시-달서구-이곡동,대구광역시-달서구-이곡동,2025-09-02 17:15:09
27521643,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:27,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:15:01
27521644,a14550C,올리브영 부산동아대점_24H,2025-09-02 17:14:27,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:39:02
27521645,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:14:28,대구광역시-달서구-이곡동,대구광역시-달서구-용산동,2025-09-02 17:14:54
27521649,a62230B,인창)배차후7분)미분당,2025-09-02 17:14:30,경기도-구리시-인창동,경기도-구리시-인창동,2025-09-02 17:33:27
27521651,a15664G,★★★월영/육이구낙곱새,2025-09-02 17:14:33,경상남도-창원시 마산합포구-월영동,경상남도-창원시 마산합포구-월영동,2025-09-02 17:20:36
27521652,a20108E,(은행24)올리브영 대전중앙점_24H.완료 사진 찍으세요o,2025-09-02 17:14:34,대전광역시-중구-은행동,대전광역시-중구-선화동,2025-09-02 17:17:45
27521654,a20085E,(은행24)올리브영 대전중앙점_24H.완료 사진 찍으세요o,2025-09-02 17:14:34,대전광역시-중구-은행동,대전광역시-중구-선화동,2025-09-02 17:18:23
27521655,a55097B,문산시내올리브영 문산점,2025-09-02 17:14:34,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 17:27:46
27521657,a08357F,메가MGC커피 남원향교점,2025-09-02 17:14:35,전북특별자치도-남원시-향교동,전북특별자치도-남원시-동충동,2025-09-02 17:21:03
27521658,a55097B,문산시내올리브영 문산점,2025-09-02 17:14:36,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 17:33:25
27521663,a02840H,올리브영 원주혁신도시점_24H,2025-09-02 17:14:38,강원특별자치도-원주시-반곡동,강원특별자치도-원주시-반곡동,2025-09-02 17:14:51
27521665,a20085E,[용전]후지산회전초밥(5분/동관 안 1층)쏠림주의,2025-09-02 17:14:40,대전광역시-동구-용전동,대전광역시-동구-삼성동,2025-09-02 17:14:59
27521666,a14641C,올리브영 부산벡스코점_24H,2025-09-02 17:14:40,부산광역시-해운대구-우동,부산광역시-해운대구-재송동,2025-09-02 17:41:06
27521671,a62230B,올리브영 구리역점_24H,2025-09-02 17:14:43,경기도-구리시-인창동,경기도-구리시-인창동,2025-09-02 17:55:30
27521673,a62230B,올리브영 구리역점_24H,2025-09-02 17:14:43,경기도-구리시-인창동,경기도-구리시-인창동,2025-09-02 17:44:15
27521675,a18141D,[대평동]빨강한방족발10,2025-09-02 17:14:45,경상북도-경산시-대평동,경상북도-경산시-중방동,2025-09-02 17:38:06
27521676,a16538D,황금)※24H※ 올리브영 대구황금점(V),2025-09-02 17:14:45,대구광역시-수성구-두산동,대구광역시-수성구-지산동,2025-09-02 18:11:14
27521682,a03507H,올리브영 원주단계점_24H,2025-09-02 17:14:49,강원특별자치도-원주시-학성동,강원특별자치도-원주시-우산동,2025-09-02 17:26:41
27521684,a62230B,올리브영 구리역점_24H,2025-09-02 17:14:49,경기도-구리시-인창동,경기도-구리시-인창동,2025-09-02 17:38:52
27521688,a10288D,신머이쌀국수 창포점,2025-09-02 17:14:51,경상북도-포항시 북구-창포동,경상북도-포항시 남구-송도동,2025-09-02 17:47:04
27521696,a62230B,올리브영 구리역점_24H,2025-09-02 17:14:55,경기도-구리시-인창동,경기도-구리시-인창동,2025-09-02 18:22:08
27521698,a03020H,[무실] 혜화동돈까스,2025-09-02 17:14:55,강원특별자치도-원주시-무실동,강원특별자치도-원주시-우산동,2025-09-02 17:40:32
27521699,a16821G,동대문엽기떡볶이,2025-09-02 17:14:55,경상남도-창원시 마산합포구-해운동,경상남도-창원시 마산합포구-월영동,2025-09-02 17:33:36
27521711,a14794D,구암동 더꾸닭꾸숯불두마리치킨,2025-09-02 17:15:04,대구광역시-북구-구암동,대구광역시-북구-동천동,2025-09-02 17:22:44
27521712,a06774C,멕시카나-감천점,2025-09-02 17:15:04,부산광역시-사하구-감천동,부산광역시-사하구-괴정동,2025-09-02 17:49:16
27521714,a45727B,올리브영 의정부민락점_24H,2025-09-02 17:15:05,경기도-의정부시-민락동,경기도-의정부시-낙양동,2025-09-02 18:06:27
27521719,a17668E,통합)도미노피자(픽업시간 맞춰나옴),2025-09-02 17:15:09,충청남도-논산시-내동,충청남도-논산시-부창동,2025-09-02 17:27:51
27521721,a16799E,청당 피자헛(12분)카드결제X,2025-09-02 17:15:13,충청남도-천안시 동남구-청당동,충청남도-천안시 동남구-청당동,2025-09-02 17:36:25
27521724,a12781E,올리브영 세종몰리브점_24H,2025-09-02 17:15:15,세종특별자치시--종촌동,세종특별자치시--새롬동,2025-09-02 17:15:25
27521726,a37399A,보배반점-가산점,2025-09-02 17:15:16,서울특별시-금천구-가산동,서울특별시-구로구-구로동,2025-09-02 17:36:08
27521732,a21734E,복수)설빙(5)2층,2025-09-02 17:15:19,대전광역시-서구-복수동,대전광역시-서구-가수원동,2025-09-02 17:37:50
27521733,a14966D,매천중)처갓집치킨 ★신규★,2025-09-02 17:15:21,대구광역시-북구-태전동,대구광역시-북구-동천동,2025-09-02 17:23:52
27521734,a14641C,올리브영 센텀중앙로점_24H,2025-09-02 17:15:21,부산광역시-해운대구-우동,부산광역시-해운대구-재송동,2025-09-02 17:43:32
27521735,a61054B,[반월]롯데리아 반월점(10),2025-09-02 17:15:21,경기도-화성시-반월동,경기도-화성시-반월동,2025-09-02 17:31:34
27521738,a45727B,올리브영 의정부민락점_24H,2025-09-02 17:15:22,경기도-의정부시-민락동,경기도-의정부시-민락동,2025-09-02 17:45:53
27521742,a09981C,[화명]푸라닭,2025-09-02 17:15:25,부산광역시-북구-화명동,부산광역시-북구-화명동,2025-09-02 17:41:38
27521747,a16378A,(거여)스타벅스 거여역점,2025-09-02 17:15:29,서울특별시-송파구-거여동,서울특별시-송파구-거여동,2025-09-02 17:27:58
27521749,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:15:29,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 18:10:16
27521751,a21734E,도마)쌀국수얌얌(5),2025-09-02 17:15:30,대전광역시-서구-도마동,대전광역시-서구-복수동,2025-09-02 17:25:08
27521753,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:15:31,강원특별자치도-원주시-무실동,강원특별자치도-원주시-명륜동,2025-09-02 19:34:08
27521756,a00303H,올리브영 원주기업도시점_24H,2025-09-02 17:15:34,강원특별자치도-원주시-지정면,강원특별자치도-원주시-지정면,2025-09-02 19:37:13
27521759,a18357E,마라공방,2025-09-02 17:15:37,대전광역시-유성구-관평동,대전광역시-유성구-관평동,2025-09-02 17:33:29
27521765,a13372G,★★★월영/한솥도시락,2025-09-02 17:15:39,경상남도-창원시 마산합포구-대내동,경상남도-창원시 마산합포구-자산동,2025-09-02 17:23:07
27521766,a45727B,올리브영 의정부민락점_24H,2025-09-02 17:15:39,경기도-의정부시-민락동,경기도-의정부시-낙양동,2025-09-02 18:14:37
27521773,a02958D,올리브영 포항두호점_24H,2025-09-02 17:15:41,경상북도-포항시 북구-두호동,경상북도-포항시 북구-우현동,2025-09-02 19:23:22
27521778,a32816A,화곡축산,2025-09-02 17:15:46,서울특별시-강서구-화곡본동,서울특별시-강서구-염창동,2025-09-02 17:33:21
27521779,a74831B,처갓집양념치킨 청북점 즉시,2025-09-02 17:15:48,경기도-평택시-청북읍,경기도-평택시-청북읍,2025-09-02 17:23:31
27521788,a18060D,올리브영 영천시청점_24H,2025-09-02 17:15:52,경상북도-영천시-문외동,경상북도-영천시-야사동,2025-09-02 17:43:12
27521796,a57074B,(고양)고양양푼김치찌개마을,2025-09-02 17:15:56,경기도-고양시 덕양구-고양동,경기도-고양시 덕양구-고양동,2025-09-02 17:31:41
27521798,a71726B,9.(우미)두찜,2025-09-02 17:15:56,경기도-오산시-수청동,경기도-오산시-오산동,2025-09-02 17:37:08
27521799,a05701C,장림/올리브영 부산장림점_24H,2025-09-02 17:15:58,부산광역시-사하구-장림동,부산광역시-사하구-다대동,2025-09-02 18:15:57
27521800,a57074B,(고양)교촌치킨 고양동점,2025-09-02 17:15:58,경기도-고양시 덕양구-고양동,경기도-고양시 덕양구-고양동,2025-09-02 17:38:26
27521802,a14550C,올리브영 하단중앙점_24H,2025-09-02 17:15:59,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:32:47
27521804,a09981C,올리브영 부산화명점_24H,2025-09-02 17:15:59,부산광역시-북구-화명동,부산광역시-북구-화명동,2025-09-02 17:46:32
27521805,a08832D,송정)교촌치킨,2025-09-02 17:16:00,경상북도-구미시-송정동,경상북도-구미시-송정동,2025-09-02 17:16:08
27521809,a05701C,장림/올리브영 부산장림점_24H,2025-09-02 17:16:01,부산광역시-사하구-장림동,부산광역시-사하구-장림동,2025-09-02 18:16:08
27521820,a18211D,올리브영 대구칠성점_24H,2025-09-02 17:16:06,대구광역시-북구-칠성동2가,대구광역시-북구-칠성동2가,2025-09-02 19:17:02
27521830,a16098G,무거)400 그리너 즉시,2025-09-02 17:16:11,울산광역시-남구-무거동,울산광역시-울주군-범서읍,2025-09-02 17:44:12
27521832,a09321D,올리브영 구미형곡점_24H,2025-09-02 17:16:12,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 17:16:27
27521836,a11064G,한솥 삼산현대점(빠른픽업),2025-09-02 17:16:14,울산광역시-남구-삼산동,울산광역시-남구-삼산동,2025-09-02 17:22:02
27521838,a18211D,올리브영 대구칠성점_24H,2025-09-02 17:16:15,대구광역시-북구-칠성동2가,대구광역시-북구-침산동,2025-09-02 19:10:31
27521845,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:17,강원특별자치도-원주시-무실동,강원특별자치도-원주시-명륜동,2025-09-02 19:38:48
27521849,a39705A,♠$(쌍문역)교촌치킨(홀문 픽업),2025-09-02 17:16:19,서울특별시-도봉구-쌍문동,서울특별시-도봉구-창동,2025-09-02 17:35:07
27521853,a18712D,올리브영 대구이곡점(60분내 배송),2025-09-02 17:16:20,대구광역시-달서구-이곡동,대구광역시-달성군-다사읍,2025-09-02 17:40:29
27521854,a09321D,올리브영 구미형곡점_24H,2025-09-02 17:16:21,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 17:16:31
27521864,a35072A,한솥도시락-신촌로터리점,2025-09-02 17:16:26,서울특별시-마포구-노고산동,서울특별시-서대문구-냉천동,2025-09-02 17:50:03
27521866,a18211D,올리브영 대구칠성점_24H,2025-09-02 17:16:27,대구광역시-북구-칠성동2가,대구광역시-북구-침산동,2025-09-02 19:53:22
27521867,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:27,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 18:06:20
27521870,a03507H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:30,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 17:28:41
27521871,a22373E,올리브영 천안신불당점_24H(80분내배송必),2025-09-02 17:16:30,충청남도-천안시 서북구-불당동,충청남도-천안시 서북구-불당동,2025-09-02 19:24:54
27521872,a13236E,올리브영 대전송촌점_24H,2025-09-02 17:16:30,대전광역시-대덕구-송촌동,대전광역시-동구-용전동,2025-09-02 17:17:03
27521876,a43466A,✨비비큐 신월사랑점*15분픽업*,2025-09-02 17:16:33,서울특별시-양천구-신월동,서울특별시-양천구-신월동,2025-09-02 17:39:10
27521878,a43466A,✨비비큐 신월사랑점*15분픽업*,2025-09-02 17:16:36,서울특별시-양천구-신월동,서울특별시-양천구-신월동,2025-09-02 17:35:01
27521879,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:36,강원특별자치도-원주시-무실동,강원특별자치도-원주시-단계동,2025-09-02 18:46:47
27521882,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:37,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 18:40:47
27521886,a03507H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:39,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 17:28:46
27521889,a09321D,올리브영 구미형곡점_24H,2025-09-02 17:16:40,경상북도-구미시-형곡동,경상북도-구미시-형곡동,2025-09-02 17:17:10
27521893,a03507H,올리브영 원주단계점_24H,2025-09-02 17:16:40,강원특별자치도-원주시-학성동,강원특별자치도-원주시-단계동,2025-09-02 17:26:33
27521894,a20085E,(대흥)맥도날드 대전센트럴SK DT점( 픽업3건.방향 맞으면  강제배차o),2025-09-02 17:16:41,대전광역시-중구-대흥동,대전광역시-중구-문화동,2025-09-02 17:28:36
27521896,a14550C,올리브영 부산동아대점_24H,2025-09-02 17:16:42,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 19:31:49
27521899,a03507H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:44,강원특별자치도-원주시-무실동,강원특별자치도-원주시-단계동,2025-09-02 17:28:21
27521900,a10295D,기영이숯불두마리치킨 포항장성점,2025-09-02 17:16:44,경상북도-포항시 북구-장성동,경상북도-포항시 북구-창포동,2025-09-02 17:28:53
27521903,a11838G,더벤티-신진주역점,2025-09-02 17:16:46,경상남도-진주시-가좌동,경상남도-진주시-가좌동,2025-09-02 18:15:08
27521904,a05154D,올리브영 구미형곡점_24H,2025-09-02 17:16:47,경상북도-구미시-형곡동,경상북도-구미시-광평동,2025-09-02 17:46:33
27521907,a11838G,북경양꼬치-2호점,2025-09-02 17:16:50,경상남도-진주시-가좌동,경상남도-진주시-가좌동,2025-09-02 17:49:18
27521910,a03507H,올리브영 원주단계점_24H,2025-09-02 17:16:51,강원특별자치도-원주시-학성동,강원특별자치도-원주시-우산동,2025-09-02 17:26:24
27521914,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:16:52,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 18:27:59
27521915,a08832D,올리브영 구미형곡점_24H,2025-09-02 17:16:54,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 18:06:18
27521918,a11838G,어니언스치킨,2025-09-02 17:16:55,경상남도-진주시-가좌동,경상남도-진주시-가좌동,2025-09-02 17:57:04
27521919,a32816A,원씨네 야채과일,2025-09-02 17:16:55,서울특별시-강서구-우장산동,서울특별시-강서구-염창동,2025-09-02 17:33:24
27521924,a68363A,올리브영 대구평리점_24H,2025-09-02 17:16:58,대구광역시-서구-평리동,대구광역시-서구-평리동,2025-09-02 17:52:20
27521927,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:16:58,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 18:02:54
27521931,a01589H,[무실] 교촌치킨,2025-09-02 17:17:02,강원특별자치도-원주시-무실동,강원특별자치도-원주시-단계동,2025-09-02 17:17:06
27521932,a18211D,올리브영 대구침산점_24H,2025-09-02 17:17:02,대구광역시-북구-침산동,대구광역시-북구-대현동,2025-09-02 19:05:00
27521934,a61815B,엽기떡볶이(배송완료후문자전송꼭문자전송꼭),2025-09-02 17:17:04,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 17:33:43
27521937,a18643D,[조영]올리브영 경산조영점_24H,2025-09-02 17:17:06,경상북도-경산시-조영동,경상북도-경산시-중방동,2025-09-02 17:58:09
27521938,a22362E,북문)롤링파스타(배차후10분),2025-09-02 17:17:06,충청북도-청주시 상당구-북문로1가,충청북도-청주시 흥덕구-봉명동,2025-09-02 17:46:15
27521940,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:17:06,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 18:43:02
27521942,a14356D,국우 늘장터,2025-09-02 17:17:10,대구광역시-북구-국우동,대구광역시-북구-구암동,2025-09-02 17:32:14
27521944,a18643D,[조영]올리브영 경산조영점_24H,2025-09-02 17:17:11,경상북도-경산시-조영동,경상북도-경산시-삼풍동,2025-09-02 17:30:19
27521948,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:17:14,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 17:56:24
27521949,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:17:14,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 18:17:42
27521954,a52377A,(위례) 버거킹 위례신도시GS점,2025-09-02 17:17:19,서울특별시-송파구-장지동,서울특별시-송파구-장지동,2025-09-02 17:36:22
27521955,a12720D,바다양푼이동태탕 동부점,2025-09-02 17:17:19,경상북도-영천시-야사동,경상북도-영천시-야사동,2025-09-02 17:23:18
27521959,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:17:21,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 18:57:37
27521960,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:17:21,강원특별자치도-원주시-무실동,강원특별자치도-원주시-단계동,2025-09-02 18:48:28
27521963,a61054B,[반월]롯데리아 반월점(10),2025-09-02 17:17:24,경기도-화성시-반월동,경기도-화성시-반월동,2025-09-02 17:46:10
27521964,a03507H,올리브영 원주무실중앙점_24H,2025-09-02 17:17:25,강원특별자치도-원주시-무실동,강원특별자치도-원주시-단계동,2025-09-02 17:28:16
27521969,a56077B,(6단지)올리브영 시티점(90분내 배송),2025-09-02 17:17:27,인천광역시-서구-청라동,인천광역시-서구-청라동,2025-09-02 17:53:06
27521970,a52377A,(위례) 버거킹 위례신도시GS점,2025-09-02 17:17:27,서울특별시-송파구-장지동,서울특별시-송파구-장지동,2025-09-02 17:36:13
27521984,a74831B,올리브영 평택청북점_24H,2025-09-02 17:17:34,경기도-평택시-청북읍,경기도-평택시-청북읍,2025-09-02 19:13:50
27521988,a09321D,올리브영 구미형곡점_24H,2025-09-02 17:17:36,경상북도-구미시-형곡동,경상북도-구미시-신평동,2025-09-02 17:17:53
27521994,a49455A,[화8]♣두찜곰달래♣*10분픽업,2025-09-02 17:17:40,서울특별시-강서구-화곡동,서울특별시-강서구-화곡동,2025-09-02 17:32:23
27521999,a09321D,올리브영 구미형곡점_24H,2025-09-02 17:17:42,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 17:17:59
27522000,a18211D,올리브영 대구침산점_24H,2025-09-02 17:17:42,대구광역시-북구-침산동,대구광역시-북구-칠성동2가,2025-09-02 19:22:43
27522001,a05082F,올리브영 광주첨단쌍암점_24H,2025-09-02 17:17:43,광주광역시-광산구-쌍암동,광주광역시-광산구-산월동,2025-09-02 17:36:18
27522008,a16902G,배스킨라빈스 양산사송역점,2025-09-02 17:17:51,경상남도-양산시-동면,경상남도-양산시-동면,2025-09-02 17:28:27
27522011,a58857B,피자알볼로-킨텍스점,2025-09-02 17:17:53,경기도-고양시 일산서구-대화동,경기도-고양시 일산서구-대화동,2025-09-02 17:35:43
27522012,a11064G,삼산 신전떡볶이(포장빠름),2025-09-02 17:17:53,울산광역시-남구-삼산동,울산광역시-남구-삼산동,2025-09-02 17:31:20
27522014,a08832D,올리브영 구미형곡점_24H,2025-09-02 17:17:54,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 18:06:24
27522023,a11064G,삼산 신전떡볶이(포장빠름),2025-09-02 17:17:59,울산광역시-남구-삼산동,울산광역시-남구-야음동,2025-09-02 17:43:35
27522027,a02958D,장성)명량핫도그,2025-09-02 17:18:04,경상북도-포항시 북구-장성동,경상북도-포항시 북구-장성동,2025-09-02 17:18:10
27522031,a03507H,[단계] 스타벅스 원주터미널,2025-09-02 17:18:04,강원특별자치도-원주시-단계동,강원특별자치도-원주시-단계동,2025-09-02 17:18:12
27522032,a01589H,올리브영 원주무실중앙점_24H,2025-09-02 17:18:05,강원특별자치도-원주시-무실동,강원특별자치도-원주시-명륜동,2025-09-02 19:24:37
27522036,a16821G,도미노피자 마산월영점,2025-09-02 17:18:08,경상남도-창원시 마산합포구-해운동,경상남도-창원시 마산합포구-월영동,2025-09-02 17:36:39
27522041,a18643D,[조영]올리브영 경산조영점_24H,2025-09-02 17:18:12,경상북도-경산시-조영동,경상북도-경산시-중방동,2025-09-02 17:54:06
27522043,a58962B,오전)고봉민김밥 의왕서해그랑블점,2025-09-02 17:18:13,경기도-의왕시-오전동,경기도-의왕시-오전동,2025-09-02 17:58:40
27522046,a08832D,올리브영 구미형곡점_24H,2025-09-02 17:18:17,경상북도-구미시-형곡동,경상북도-구미시-사곡동,2025-09-02 17:18:24
27522053,a18211D,올리브영 대구침산점_24H,2025-09-02 17:18:20,대구광역시-북구-침산동,대구광역시-북구-침산동,2025-09-02 20:09:34
27522062,a13278D,본죽&비빔밥 평리동(즉시픽업),2025-09-02 17:18:25,대구광역시-서구-평리동,대구광역시-서구-비산동,2025-09-02 17:48:09
27522063,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:18:26,대구광역시-달서구-이곡동,대구광역시-달서구-이곡1동,2025-09-02 17:18:56
27522066,a03145G,옥동 피자마루(찍고7분/캐쉬차감),2025-09-02 17:18:27,울산광역시-남구-신정동,울산광역시-남구-선암동,2025-09-02 17:44:08
27522067,a10295D,올리브영 포항장성점_24H,2025-09-02 17:18:27,경상북도-포항시 북구-장성동,경상북도-포항시 북구-양덕동,2025-09-02 17:18:52
27522070,a18712D,올리브영 대구이곡점_24H,2025-09-02 17:18:28,대구광역시-달서구-이곡동,대구광역시-달서구-이곡동,2025-09-02 17:18:45
27522072,a13278D,본죽&비빔밥 평리동(즉시픽업),2025-09-02 17:18:28,대구광역시-서구-평리동,대구광역시-서구-평리동,2025-09-02 17:37:27
27522083,a09993F,BHC-삼천1호cafe점,2025-09-02 17:18:36,전북특별자치도-전주시 완산구-효자동1가,전북특별자치도-전주시 완산구-평화동2가,2025-09-02 17:38:13
